our_number,child_key_stage2,current_test_date,prev_test_date,days_since_prev_test_stage3,violation_severity,result_norm,class,variant,ogrn_naprav,name_naprav,ogrn_area,name_area,quality_score,risk_level
25-11-30830-000354-8,DOC|4995778,2025-10-22,2025-08-27,56.0,high,достаточный,3,40301,1127747118003,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 627 имени генерала Д.Д. Лелюшенко»,1027700388363,Государственное бюджетное общеобразовательное учреждение города Москвы «Пушкинская школа № 1500»,0,low
25-11-30830-000779-8,DOC|3848942,2025-11-26,2025-10-01,56.0,high,достаточный,4,110408,1027739618246,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 2001""",1027700388363,Государственное бюджетное общеобразовательное учреждение города Москвы «Пушкинская школа № 1500»,0,low
25-11-74917-000032-6,DOC|4948991,2025-11-12,2025-09-16,57.0,high,недостаточный,2,727.110208,1153668074548,"муниципальное бюджетное общеобразовательное учреждение  ""Средняя общеобразовательная школа № 101""",1033600019815,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 88 с углубленным изучением отдельных предметов,3,high
25-11-50285-000099-7,DOC|3599035,2025-11-19,2025-09-23,57.0,high,достаточный,6,727.110608,1027100684720,муниципальное бюджетное общеобразовательное учреждение «Центр образования № 25 с углубленным изучением отдельных предметов»,1027100687085,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОБРАЗОВАНИЯ № 21""",3,high
25-11-74917-000064-1,DOC|10937116,2025-11-12,2025-09-16,57.0,high,недостаточный,6,727.110608,1023601577174,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 95 имени Героя России Крынина Александра Эдуардовича,1033600019815,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 88 с углубленным изучением отдельных предметов,2,medium
25-11-74917-000073-0,DOC|11235504,2025-11-12,2025-09-16,57.0,high,достаточный,9,727.110908,1023601610273,муниципальное бюджетное общеобразовательное учреждение лицей № 8,1033600019815,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 88 с углубленным изучением отдельных предметов,2,medium
25-11-15544-000044-7,DOC|1613503,2025-11-12,2025-09-16,57.0,high,недостаточный,9,727.110908,1033600076883,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 61,1023601542535,Муниципальное бюджетное общеобразовательное учреждение гимназия имени Андрея Платонова,2,medium
25-11-15544-000046-0,DOC|1973564,2025-11-12,2025-09-16,57.0,high,достаточный,3,727.110308,1033600076883,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 61,1023601542535,Муниципальное бюджетное общеобразовательное учреждение гимназия имени Андрея Платонова,2,medium
25-11-32806-000003-1,DOC|2296896,2025-11-12,2025-09-16,57.0,high,достаточный,2,727.110208,1023600531283,муниципальное бюджетное общеобразовательное учреждение Коршевская средняя общеобразовательная школа,1023600531294,муниципальное бюджетное общеобразовательное учреждение Бобровская средняя общеобразовательная школа № 1,2,medium
25-11-10859-000052-9,DOC|0289616,2025-11-19,2025-09-23,57.0,high,достаточный,10,727.111008,1037101133332,муниципальное бюджетное общеобразовательное учреждение Центр образования № 37 имени В.П. Храмченко,1027100971479,муниципальное бюджетное общеобразовательное учреждение «Центр образования № 19»,2,medium
25-11-50285-000102-1,DOC|0495617,2025-11-19,2025-09-23,57.0,high,достаточный,9,727.110908,1027100684720,муниципальное бюджетное общеобразовательное учреждение «Центр образования № 25 с углубленным изучением отдельных предметов»,1027100687085,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОБРАЗОВАНИЯ № 21""",2,medium
25-11-50284-000014-2,DOC|3551069,2025-11-19,2025-09-23,57.0,high,достаточный,4,727.110408,1027101376345,"муниципальное бюджетное общеобразовательное учреждение""Средняя общеобразовательная школа № 7""",1027101375828,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №14""",2,medium
25-11-10860-000055-6,DOC|N14664252,2025-11-19,2025-09-23,57.0,high,достаточный,10,727.111008,1027100595070,"Муниципальное бюджетное общеобразовательное учреждение ""Центр образования № 43""",1027100595830,"муниципальное бюджетное общеобразовательное учреждение ""Центр образования № 44 имени Маршала Советского Союза Г.К. Жукова""",2,medium
25-11-10860-000054-3,DOC|N14664253,2025-11-19,2025-09-23,57.0,high,достаточный,8,727.110808,1027100595070,"Муниципальное бюджетное общеобразовательное учреждение ""Центр образования № 43""",1027100595830,"муниципальное бюджетное общеобразовательное учреждение ""Центр образования № 44 имени Маршала Советского Союза Г.К. Жукова""",2,medium
25-11-15544-000045-2,DOC|1613504,2025-11-12,2025-09-16,57.0,high,достаточный,8,727.110808,1033600076883,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 61,1023601542535,Муниципальное бюджетное общеобразовательное учреждение гимназия имени Андрея Платонова,1,medium
25-11-10859-000058-6,DOC|0466996,2025-11-19,2025-09-23,57.0,high,недостаточный,1,110122,1037101133332,муниципальное бюджетное общеобразовательное учреждение Центр образования № 37 имени В.П. Храмченко,1027100971479,муниципальное бюджетное общеобразовательное учреждение «Центр образования № 19»,1,medium
25-11-10860-000056-2,DOC|N12414448,2025-11-19,2025-09-23,57.0,high,достаточный,8,727.110808,1217100012667,"Муниципальное бюджетное общеобразовательное учреждение ""Центр образования №59 ""Личность"" имени Льва Семеновича Выготского",1027100595830,"муниципальное бюджетное общеобразовательное учреждение ""Центр образования № 44 имени Маршала Советского Союза Г.К. Жукова""",1,medium
25-11-30831-000407-4,DOC|010147219,2025-12-24,2025-10-28,57.0,high,достаточный,1,120125,1177700003920,Автономная некоммерческая организация средняя общеобразовательная школа «Академическая гимназия»,1157746654141,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа Марьина Роща имени В.Ф. Орлова»,1,medium
26-11-15544-000010-4,DOC|2424211,2026-02-13,2025-12-17,58.0,high,недостаточный,4,727.020411,1033600024611,Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 69,1023601542535,Муниципальное бюджетное общеобразовательное учреждение гимназия имени Андрея Платонова,3,high
25-11-30830-000367-6,DOC|1110002593,2025-10-22,2025-08-25,58.0,high,достаточный,5,100507,5137746233059,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1234»,1027700388363,Государственное бюджетное общеобразовательное учреждение города Москвы «Пушкинская школа № 1500»,2,medium
25-11-30830-000360-0,DOC|7179558,2025-10-22,2025-08-25,58.0,high,достаточный,5,40501,1057747815927,Государственное бюджетное общеобразовательное учреждение города Москвы «Шуваловская школа № 1448»,1027700388363,Государственное бюджетное общеобразовательное учреждение города Москвы «Пушкинская школа № 1500»,2,medium
26-11-74917-000009-4,DOC|0341652,2026-02-13,2025-12-17,58.0,high,недостаточный,6,727.020611,1033600018528,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 18,1033600019815,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 88 с углубленным изучением отдельных предметов,2,medium
25-11-10839-000005-5,DOC|2076249,2025-10-18,2025-08-21,58.0,high,достаточный,1,100118,1026605613836,Муниципальное автономное общеобразовательное учреждение Гимназия № 205 «Театр»,1026605763645,Муниципальное автономное общеобразовательное учреждение – средняя общеобразовательная школа № 137,0,low
25-11-10708-000053-5,DOC|N18093857,2025-11-06,2025-09-09,58.0,high,достаточный,8,110808,1035404351290,Муниципальное бюджетное общеобразовательное учреждение Новосибирского района Новосибирской области - основная школа № 161 ст. Издревая,1035404348980,"Муниципальное бюджетное общеобразовательное учреждение Новосибирского района Новосибирской области ""Краснообская школа № 2""",0,low
25-11-40849-000126-5,DOC|0460402,2025-11-14,2025-09-16,59.0,high,достаточный,6,727.110608,1026801014492,Александро-Верховский филиал муниципального бюджетного общеобразовательного учреждения Сатинская средняя общеобразовательная школа,1036888179393,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 22 имени Героя Российской Федерации Д.Е. Иванова""",2,medium
25-11-40849-000139-1,DOC|1897897,2025-11-14,2025-09-16,59.0,high,достаточный,3,727.110308,1026801118882,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 4""",1036888179393,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 22 имени Героя Российской Федерации Д.Е. Иванова""",2,medium
25-11-50278-000011-8,DOC|1920281,2025-11-14,2025-09-16,59.0,high,достаточный,9,727.110908,1026800632671,муниципальное бюджетное общеобразовательное учреждение Избердеевская средняя общеобразовательная школа имени Героя Советского Союза В.В.Кораблина,1026801061143,"муниципальное бюджетное  общеобразовательное учреждение  ""Средняя общеобразовательная школа №1"" г. Мичуринска Тамбовской области",2,medium
25-11-40849-000135-0,DOC|2258818,2025-11-14,2025-09-16,59.0,high,достаточный,3,727.110308,1026800857951,Муниципальное бюджетное общеобразовательное учреждение Сосновская средняя общеобразовательная школа №1,1036888179393,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 22 имени Героя Российской Федерации Д.Е. Иванова""",2,medium
25-11-40849-000137-5,DOC|2433204,2025-11-14,2025-09-16,59.0,high,достаточный,3,727.110308,1026800857951,Муниципальное бюджетное общеобразовательное учреждение Сосновская средняя общеобразовательная школа №1,1036888179393,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 22 имени Героя Российской Федерации Д.Е. Иванова""",2,medium
25-11-40849-000136-9,DOC|3053207,2025-11-14,2025-09-16,59.0,high,достаточный,4,727.110408,1026800857951,Муниципальное бюджетное общеобразовательное учреждение Сосновская средняя общеобразовательная школа №1,1036888179393,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 22 имени Героя Российской Федерации Д.Е. Иванова""",2,medium
25-11-40849-000141-7,DOC|3146120,2025-11-14,2025-09-16,59.0,high,недостаточный,11,727.111108,1026800857951,Муниципальное бюджетное общеобразовательное учреждение Сосновская средняя общеобразовательная школа №1,1036888179393,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 22 имени Героя Российской Федерации Д.Е. Иванова""",2,medium
25-11-40849-000133-4,DOC|406055561,2025-11-14,2025-09-16,59.0,high,достаточный,3,727.110308,1026801116198,муниципальное бюджетное общеобразовательное учреждение Бондарская средняя общеобразовательная школа,1036888179393,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 22 имени Героя Российской Федерации Д.Е. Иванова""",2,medium
25-11-40849-000129-8,DOC|406092484,2025-11-14,2025-09-16,59.0,high,достаточный,2,727.110208,1246800000215,"Тамбовское областное государственное автономное общеобразовательное учреждение ""Школа №3- Центр профнавигации и развития карьеры""",1036888179393,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 22 имени Героя Российской Федерации Д.Е. Иванова""",2,medium
25-11-40849-000128-7,DOC|459940,2025-11-14,2025-09-16,59.0,high,достаточный,7,727.110708,1026801158603,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа №9""",1036888179393,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 22 имени Героя Российской Федерации Д.Е. Иванова""",2,medium
25-11-40750-000012-5,DOC|9814314,2025-11-28,2025-09-30,59.0,high,недостаточный,6,727.110608,1026300783321,муниципальное бюджетное общеобразовательное учреждение Школа № 96 имени Павла Петровича Мочалова городского округа Самара,1026300783321,муниципальное бюджетное общеобразовательное учреждение Школа № 96 имени Павла Петровича Мочалова городского округа Самара,2,medium
25-11-40849-000117-7,DOC|1990786,2025-11-14,2025-09-16,59.0,high,достаточный,7,727.110708,1026801228960,"муниципальное автономное общеобразовательное учреждение ""Лицей № 28 имени Н.А.Рябова""",1036888179393,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 22 имени Героя Российской Федерации Д.Е. Иванова""",1,medium
25-11-40849-000132-7,DOC|406055544,2025-11-14,2025-09-16,59.0,high,достаточный,1,110122,1026801116198,муниципальное бюджетное общеобразовательное учреждение Бондарская средняя общеобразовательная школа,1036888179393,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 22 имени Героя Российской Федерации Д.Е. Иванова""",1,medium
25-11-40849-000134-2,DOC|406055560,2025-11-14,2025-09-16,59.0,high,недостаточный,5,727.110508,1026801116198,муниципальное бюджетное общеобразовательное учреждение Бондарская средняя общеобразовательная школа,1036888179393,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 22 имени Героя Российской Федерации Д.Е. Иванова""",1,medium
25-11-50196-000012-3,DOC|404641006,2025-11-28,2025-09-30,59.0,high,достаточный,1,120125,1026301701667,муниципальное бюджетное общеобразовательное учреждение Школа № 78 имени Героя Советского Союза П.Ф.Ананьева городского округа Самара,1026301701667,муниципальное бюджетное общеобразовательное учреждение Школа № 78 имени Героя Советского Союза П.Ф.Ананьева городского округа Самара,1,medium
25-11-10797-000019-2,DOC|14460804,2025-11-28,2025-09-30,59.0,high,достаточный,7,110708,1176313052684,государственное бюджетное общеобразовательное учреждение Самарской области средняя общеобразовательная школа «Образовательный центр «Южный город» пос. Придорожный муниципального района Волжский Самарской области,1176313052684,государственное бюджетное общеобразовательное учреждение Самарской области средняя общеобразовательная школа «Образовательный центр «Южный город» пос. Придорожный муниципального района Волжский Самарской области,0,low
25-11-40681-000030-9,DOC|2004741,2025-11-14,2025-09-15,60.0,medium,недостаточный,5,727.110508,1024201472580,муниципальное бюджетное общеобразовательное  учреждение Средняя общеобразовательная школа №4,1024201472855,муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа №26,2,medium
25-11-40681-000033-8,DOC|N18168009,2025-11-14,2025-09-15,60.0,medium,достаточный,9,727.110908,1034217010057,муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа №101,1024201472855,муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа №26,2,medium
26-11-20659-000004-7,DOC|0352512,2026-02-07,2025-12-09,60.0,medium,недостаточный,1,20134,1024000959421,Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа  5 города Обнинска,1024000959421,Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа  5 города Обнинска,2,medium
25-11-40681-000032-3,DOC|2004740,2025-11-14,2025-09-15,60.0,medium,достаточный,10,727.111008,1024201472580,муниципальное бюджетное общеобразовательное  учреждение Средняя общеобразовательная школа №4,1024201472855,муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа №26,1,medium
26-11-40750-000002-3,DOC|1685636,2025-12-30,2025-10-31,60.0,medium,достаточный,6,120609,1026300783321,муниципальное бюджетное общеобразовательное учреждение Школа № 96 имени Павла Петровича Мочалова городского округа Самара,1026300783321,муниципальное бюджетное общеобразовательное учреждение Школа № 96 имени Павла Петровича Мочалова городского округа Самара,0,low
25-11-20566-000007-2,DOC|2199691,2025-10-30,2025-08-29,62.0,medium,достаточный,6,727.6_02,1021300887585,"Муниципальное бюджетное общеобразовательное учреждение ""Троицкая средняя общеобразовательная школа имени Героя Советского Союза А.Г.Котова""",1021300658378,"Муниципальное бюджетное общеобразовательное учреждение ""Торбеевская средняя общеобразовательная школа № 3""",3,high
25-11-10869-000080-7,DOC|3236249,2025-08-20,2025-06-19,62.0,medium,достаточный,1,109,1027403884133,"Муниципальное автономное общеобразовательное учреждение ""Многопрофильный лицей № 148 г. Челябинска""",1027402932402,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 53 имени 96-й танковой бригады Челябинского комсомола г. Челябинска""",2,medium
25-11-10871-000052-4,DOC|403317230,2025-11-11,2025-09-10,62.0,medium,достаточный,9,727.110908,1027402701204,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 130 г. Челябинска""",1027402699521,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 68 г. Челябинска имени Родионова Е.Н.""",2,medium
26-11-40842-000004-8,DOC|6040383,2026-01-17,2025-11-15,63.0,medium,достаточный,1,УЧ 010130,1026605614925,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 27,1026605403868,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 71,3,high
26-11-40842-000030-7,DOC|0321126,2026-02-21,2025-12-20,63.0,medium,достаточный,4,"УЧ 020411,ПЧ 020411",1026602320755,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа с углубленным изучением отдельных предметов № 74,1026605403868,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 71,3,high
25-11-30830-000358-5,DOC|4428890,2025-10-22,2025-08-20,63.0,medium,достаточный,4,100407,5137746233059,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1234»,1027700388363,Государственное бюджетное общеобразовательное учреждение города Москвы «Пушкинская школа № 1500»,2,medium
25-11-50164-000024-8,DOC|1560159,2025-11-06,2025-09-04,63.0,medium,достаточный,8,727.110808,1036212001682,"муниципальное бюджетное общеобразовательное учреждение ""Школа №54""",1036212001308,"муниципальное бюджетное общеобразовательное учреждение ""Школа №24"" г. Рязани",2,medium
25-11-70070-000035-8,DOC|2190966,2025-11-19,2025-09-17,63.0,medium,достаточный,8,727.110808,1022303616334,"Муниципальное автономное общеобразовательное учреждение муниципального образования Динской район ""Средняя общеобразовательная школа № 15 имени Героя Советского Союза Виктора Ивановича Гражданкина""",1022303618556,"Муниципальное автономное общеобразовательное учреждение муниципального образования Динской район ""Средняя общеобразовательная школа № 3 имени Павла Степановича Нахимова""",2,medium
25-11-10871-000077-4,DOC|405120268,2025-11-25,2025-09-23,63.0,medium,недостаточный,7,727.110708,1027402704713,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа №46 имени З.А. Космодемьянской города Челябинска""",1027402699521,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 68 г. Челябинска имени Родионова Е.Н.""",2,medium
25-11-10871-000079-6,DOC|405120276,2025-11-25,2025-09-23,63.0,medium,недостаточный,4,727.110408,1027402704713,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа №46 имени З.А. Космодемьянской города Челябинска""",1027402699521,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 68 г. Челябинска имени Родионова Е.Н.""",2,medium
25-11-10871-000078-2,DOC|405129299,2025-11-25,2025-09-23,63.0,medium,недостаточный,9,727.110908,1027402704713,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа №46 имени З.А. Космодемьянской города Челябинска""",1027402699521,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 68 г. Челябинска имени Родионова Е.Н.""",2,medium
25-11-60078-000439-6,DOC|14468870,2025-11-26,2025-09-24,63.0,medium,недостаточный,10,111008,1022401742043,Муниципальное бюджетное общеобразовательное учреждение Березовская средняя общеобразовательная школа №1,1142452001130,"краевое бюджетное общеобразовательное учреждение ""Школа дистанционного образования""",2,medium
25-11-30830-000806-3,DOC|1119000183,2025-12-24,2025-10-22,63.0,medium,недостаточный,5,727120509,1037739439319,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ШКОЛА № 1231 ИМЕНИ В.Д. ПОЛЕНОВА""",1027700388363,Государственное бюджетное общеобразовательное учреждение города Москвы «Пушкинская школа № 1500»,2,medium
25-11-30830-000807-4,DOC|1119000184,2025-12-24,2025-10-22,63.0,medium,недостаточный,5,727120509,1037739439319,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ШКОЛА № 1231 ИМЕНИ В.Д. ПОЛЕНОВА""",1027700388363,Государственное бюджетное общеобразовательное учреждение города Москвы «Пушкинская школа № 1500»,2,medium
26-11-30831-000018-3,DOC|3464679,2026-01-28,2025-11-26,63.0,medium,достаточный,6,10610,1147746015053,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа «Покровский квартал»,1157746654141,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа Марьина Роща имени В.Ф. Орлова»,2,medium
25-11-60296-000071-8,DOC|1310932,2025-10-21,2025-08-19,63.0,medium,достаточный,1,90114,1027810340447,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 287 Адмиралтейского района Санкт-Петербурга,1027810347773,Государственное бюджетное общеобразовательное учреждение Гимназия № 272 Адмиралтейского района Санкт-Петербурга,1,medium
25-11-30830-000379-3,DOC|1138161,2025-10-22,2025-08-20,63.0,medium,достаточный,9,40901,1147746319819,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1799»,1027700388363,Государственное бюджетное общеобразовательное учреждение города Москвы «Пушкинская школа № 1500»,1,medium
25-11-70285-000117-0,DOC|405960595,2025-11-11,2025-09-09,63.0,medium,достаточный,2,110208,1037816001706,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 521 с углубленным изучением математики и информатики Красногвардейского района Санкт-Петербурга,1037816029547,Государственное бюджетное общеобразовательное учреждение гимназия № 177 Красногвардейского района Санкт-Петербурга,1,medium
25-11-70079-000016-9,DOC|2252506,2025-11-26,2025-09-24,63.0,medium,недостаточный,4,110408,1022500863285,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 6"" Г. УССУРИЙСКА УССУРИЙСКОГО ГОРОДСКОГО ОКРУГА",1022500862966,"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №25 С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ ОТДЕЛЬНЫХ ПРЕДМЕТОВ Г.УССУРИЙСКА"" УССУРИЙСКОГО ГОРОДСКОГО ОКРУГА ПРИМОРСКОГО КРАЯ ИМЕНИ В.Г.АСАПОВА",1,medium
25-11-30622-000010-2,DOC|404623131,2025-11-26,2025-09-24,63.0,medium,недостаточный,7,110708,1022800775403,Муниципальное общеобразовательное бюджетное учреждение средняя общеобразовательная   школа № 6 города Тынды Амурской области,1022800775425,"МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ  ""КЛАССИЧЕСКАЯ ГИМНАЗИЯ № 2"" Г. ТЫНДЫ АМУРСКОЙ ОБЛАСТИ",1,medium
25-11-10862-000039-5,DOC|405920646,2025-11-28,2025-09-26,63.0,medium,недостаточный,8,110808,1027200837762,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 38 города Тюмени,1027200840842,МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №22 ГОРОДА ТЮМЕНИ,1,medium
25-11-10862-000040-5,DOC|405920681,2025-11-28,2025-09-26,63.0,medium,недостаточный,4,110408,1027200837762,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 38 города Тюмени,1027200840842,МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №22 ГОРОДА ТЮМЕНИ,1,medium
25-11-10590-000037-6,DOC|830503224,2026-01-16,2025-11-14,63.0,medium,недостаточный,2,10210,1030203913035,МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ШКОЛА № 22 ГОРОДСКОГО ОКРУГА ГОРОД УФА РЕСПУБЛИКИ БАШКОРТОСТАН,1030203913035,МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ШКОЛА № 22 ГОРОДСКОГО ОКРУГА ГОРОД УФА РЕСПУБЛИКИ БАШКОРТОСТАН,1,medium
26-11-50143-000006-9,DOC|0420831,2026-02-19,2025-12-18,63.0,medium,достаточный,1,20133,1025100875392,"муниципальное бюджетное общеобразовательное учреждение г. Мурманска ""Средняя общеобразовательная школа № 50""",1035100161150,"муниципальное бюджетное общеобразовательное учреждение г. Мурманска ""Гимназия № 6""",1,medium
25-11-60298-000027-2,DOC|178033,2025-08-26,2025-06-24,63.0,medium,достаточный,1,80110,1037832053665,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 253 Приморского района Санкт-Петербурга имени капитана 1-го ранга П.И. Державина,1027807574827,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 580 Приморского района Санкт-Петербурга,0,low
25-11-60296-000061-4,DOC|0319377,2025-09-09,2025-07-08,63.0,medium,достаточный,1,90113,1027810317590,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 259 имени М.Т. Лорис-Меликова Адмиралтейского района Санкт-Петербурга,1027810347773,Государственное бюджетное общеобразовательное учреждение Гимназия № 272 Адмиралтейского района Санкт-Петербурга,0,low
25-11-40877-000059-6,DOC|405808813,2025-09-09,2025-07-08,63.0,medium,недостаточный,4,90406,1027802496809,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 69 Калининского района Санкт-Петербурга,1027802499350,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 138 имени Святого благоверного князя Александра Невского Калининского района Санкт-Петербурга,0,low
25-11-70284-000376-6,DOC|579928,2025-09-17,2025-07-16,63.0,medium,достаточный,1,90113,1037739222840,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1018»,1115074013130,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2083»,0,low
25-11-70079-000015-0,DOC|2252505,2025-11-26,2025-09-24,63.0,medium,достаточный,3,110308,1022500863285,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 6"" Г. УССУРИЙСКА УССУРИЙСКОГО ГОРОДСКОГО ОКРУГА",1022500862966,"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №25 С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ ОТДЕЛЬНЫХ ПРЕДМЕТОВ Г.УССУРИЙСКА"" УССУРИЙСКОГО ГОРОДСКОГО ОКРУГА ПРИМОРСКОГО КРАЯ ИМЕНИ В.Г.АСАПОВА",0,low
26-11-60295-000002-1,DOC|0501172,2026-01-28,2025-11-26,63.0,medium,достаточный,1,10130,1037700089008,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 851""",1027739814178,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1290»,0,low
