our_number,child_key_stage2,test_date,days_since_prev_test_stage3,result_norm,class,variant,quality_score,risk_level,iforest_risk_score,iforest_risk_bucket,name_naprav,name_area,human_reason
25-11-40843-000007-4,DOC|3016491,2025-10-21,,достаточный,2,727040201,0,low,0.0008787187499166,high,Муниципальное автономное общеобразовательное учреждение лицей № 12,Муниципальное автономное  общеобразовательное учреждение средняя общеобразовательная школа № 44,"редкий/нестандартный вариант теста; направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-40842-000106-8,DOC|3018669,2025-12-20,,достаточный,2,"УЧ 120209,ПЧ 0",1,medium,1.9376819681726776e-05,high,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 48,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 71,"редкий/нестандартный вариант теста; направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-40678-000059-7,DOC|303180,2025-06-04,,достаточный,1,50104,1,medium,0.0003179197370988,high,Муниципальное общеобразовательное учреждение Школа на Заре г. Малоярославца,"муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 4"", г. Малоярославец Малоярославецкого района Калужской области","направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
26-11-60307-000003-7,DOC|3034107,2026-02-05,133.0,достаточный,2,20211,1,medium,0.0014610699183281,high,Муниципальное общеобразовательное учреждение средняя общеобразовательная школа № 34,Муниципальное общеобразовательное учреждение средняя общеобразовательная школа № 14,редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются
25-11-40841-000056-1,DOC|3105325,2025-10-18,,достаточный,1,118,0,low,0.001054212563896,high,Муниципальное автономное общеобразовательное учреждение - средняя общеобразовательная школа №151 с углубленным изучением отдельных предметов,Муниципальное автономное общеобразовательное учреждение - средняя общеобразовательная школа № 25 имени В.Г. Феофанова,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-70562-000415-4,DOC|3125967,2025-12-17,28.0,достаточный,5,727.120509,2,medium,0.0002832227843392,high,"Муниципальное бюджетное общеобразовательное учреждение ""Южная средняя общеобразовательная школа""",муниципальное автономное общеобразовательное учреждение города Калининграда лицей 35 им. Буткова В.В.,очень частое повторное тестирование (<30 дней); повторное тестирование раньше 90 дней; несколько флагов качества данных (quality_score >= 2); направившая и тестирующая организации различаются
25-11-74682-000049-9,DOC|3161104,2025-11-12,29.0,недостаточный,9,727.110908,2,medium,0.0011037682935093,high,"Муниципальное бюджетное общеобразовательное учреждение Новоусманского муниципального района Воронежской области ""Новоусманский лицей""","муниципальное бюджетное общеобразовательное учреждение Новоусманского муниципального района Воронежской области ""Новоусманский образовательный центр""",очень частое повторное тестирование (<30 дней); повторное тестирование раньше 90 дней; несколько флагов качества данных (quality_score >= 2); направившая и тестирующая организации различаются
25-11-74682-000071-6,DOC|3161104,2025-12-17,35.0,недостаточный,9,727.120909,1,medium,0.0022889014879045,high,"Муниципальное бюджетное общеобразовательное учреждение Новоусманского муниципального района Воронежской области ""Новоусманский лицей""","муниципальное бюджетное общеобразовательное учреждение Новоусманского муниципального района Воронежской области ""Новоусманский образовательный центр""",повторное тестирование раньше 90 дней; направившая и тестирующая организации различаются
26-11-74682-000008-3,DOC|3161104,2026-01-15,29.0,достаточный,9,727.010910,2,medium,0.0014296767709411,high,"Муниципальное бюджетное общеобразовательное учреждение Новоусманского муниципального района Воронежской области ""Новоусманский лицей""","муниципальное бюджетное общеобразовательное учреждение Новоусманского муниципального района Воронежской области ""Новоусманский образовательный центр""",очень частое повторное тестирование (<30 дней); повторное тестирование раньше 90 дней; несколько флагов качества данных (quality_score >= 2); редкий/нестандартный вариант теста
25-11-70046-000105-0,DOC|3167777,2025-12-24,91.0,недостаточный,6,120609,1,medium,0.0002686443269729,high,Муниципальное бюджетное общеобразовательное учреждение «Гимназия №52» Приволжского района г.Казани,Муниципальное бюджетное общеобразовательное учреждение «Многопрофильный лицей №133» Приволжского района г. Казани»,направившая и тестирующая организации различаются
26-11-10678-000019-4,DOC|3178258,2025-09-18,,достаточный,1,90113,0,low,0.0022347510928144,high,"Муниципальное бюджетное общеобразовательное учреждение города Юрьев-Польского ""Школа №1""","Муниципальное бюджетное общеобразовательное учреждение города Юрьев-Польского ""Школа №1""","нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-70280-000060-5,DOC|3180878,2025-09-25,,достаточный,7,90706,0,low,0.0002435628149486,high,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа №7 им. Д.П. Галкина"" города Магнитогорска","Муниципальное общеобразовательное учреждение  ""Средняя общеобразовательная школа № 66"" города Магнитогорска","редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-70280-000061-8,DOC|3180879,2025-09-25,,достаточный,7,90706,0,low,0.0002435628149486,high,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа №7 им. Д.П. Галкина"" города Магнитогорска","Муниципальное общеобразовательное учреждение  ""Средняя общеобразовательная школа № 66"" города Магнитогорска","редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-30791-000080-9,DOC|318946,2025-11-15,,достаточный,7,110708,2,medium,0.0001534989663453,high,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа с углубленным изучением отдельных предметов № 74,Муниципальное автономное общеобразовательное учреждение лицей № 159,"несколько флагов качества данных (quality_score >= 2); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-70008-000012-3,DOC|3202870,2025-11-14,2.0,недостаточный,7,110708,1,medium,0.0002316745465327,high,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 17"" городского округа город Салават Республики Башкортостан","МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №24 С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ ИНОСТРАННОГО ЯЗЫКА"" ГОРОДСКОГО ОКРУГА ГОРОД САЛАВАТ РЕСПУБЛИКИ БАШКОРТОСТАН",очень частое повторное тестирование (<30 дней); повторное тестирование раньше 90 дней; направившая и тестирующая организации различаются
25-11-10829-000055-6,DOC|3214644,2025-12-18,,недостаточный,7,120709,0,low,5.301052008194196e-05,high,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 8 имени генерал-лейтенанта В.Г. Асапова города Южно-Сахалинска,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 22 города Южно-Сахалинска,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-30608-000072-9,DOC|3226664,2025-11-19,91.0,достаточный,1,110122,0,low,0.0010702380629481,high,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 108"" г.Перми","МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""Флагман"" г. Перми",редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются
25-11-60249-000029-3,DOC|3267500,2025-12-22,,достаточный,6,120609,0,low,0.0009158782853619,high,"муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа с.Кочетное Ровенского муниципального района Саратовской области""","муниципальное общеобразовательное учреждение ""Средняя общеобразовательная православная школа № 2 имени благоверного князя Димитрия Донского"" Энгельсского муниципального района Саратовской области","направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-20658-000034-9,DOC|3275552,2025-10-28,,недостаточный,1,100117,0,low,1.16692125686213e-05,high,Муниципальное бюджетное общеобразовательное учреждение Лицей ДЕРЖАВА города Обнинска,Муниципальное бюджетное общеобразовательное учреждение Лицей ДЕРЖАВА города Обнинска,"нет предыдущего теста, аномалия за счёт других признаков профиля"
26-11-20658-000005-4,DOC|3275552,2026-02-07,102.0,недостаточный,1,20133,0,low,0.000136864103422,high,Муниципальное бюджетное общеобразовательное учреждение Лицей ДЕРЖАВА города Обнинска,Муниципальное бюджетное общеобразовательное учреждение Лицей ДЕРЖАВА города Обнинска,комбинация слабых отклонений по нескольким признакам
26-11-60249-000013-7,DOC|3371351,2026-03-16,,достаточный,6,30612,0,low,0.0004742165275349,high,"муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа с.Кочетное Ровенского муниципального района Саратовской области""","муниципальное общеобразовательное учреждение ""Средняя общеобразовательная православная школа № 2 имени благоверного князя Димитрия Донского"" Энгельсского муниципального района Саратовской области","направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-30608-000045-6,DOC|3439288,2025-08-20,,достаточный,1,80110,0,low,0.0015784964142097,high,"Муниципальное автономное общеобразовательное учреждение ""Лицей № 8"" г. Перми","МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""Флагман"" г. Перми","направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-40843-000106-6,DOC|3442482,2025-12-20,,достаточный,1,УЧ 120125,2,medium,0.0002311416595612,high,Муниципальное автономное общеобразовательное учреждение - средняя общеобразовательная школа №151 с углубленным изучением отдельных предметов,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 44,"несколько флагов качества данных (quality_score >= 2); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-70275-000027-1,DOC|3443589,2025-07-17,,достаточный,1,60108,0,low,0.002077176295032,high,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 72 города Тюмени,муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 68 города Тюмени,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-70125-000003-6,DOC|3508430,2025-07-30,,недостаточный,1,60108,0,low,0.0004085472592718,high,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 7""","Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 7""","редкая направившая организация (очень мало наблюдений); нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-70125-000008-5,DOC|3508430,2025-10-29,91.0,достаточный,1,60108,0,low,0.0005847967099342,high,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 7""","Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 7""",редкая направившая организация (очень мало наблюдений)
26-11-10829-000007-0,DOC|3542462,2026-02-05,,достаточный,9,20911,1,medium,0.0006611467330732,high,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 22 города Южно-Сахалинска,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 22 города Южно-Сахалинска,"нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-50284-000014-2,DOC|3551069,2025-11-19,57.0,достаточный,4,727.110408,2,medium,0.0004384828024307,high,"муниципальное бюджетное общеобразовательное учреждение""Средняя общеобразовательная школа № 7""","Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №14""",повторное тестирование раньше 90 дней; несколько флагов качества данных (quality_score >= 2); редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются
25-11-50141-000001-1,DOC|3573466,2025-08-19,,достаточный,1,80109,0,low,0.0015422281340387,high,МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 16,МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 16,"редкая направившая организация (очень мало наблюдений); нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-70562-000384-9,DOC|3581228,2025-11-19,84.0,достаточный,4,110408,1,medium,0.0001563477557535,high,Муниципальное автономное общеобразовательное учреждение города Калининграда средняя общеобразовательная школа № 3,муниципальное автономное общеобразовательное учреждение города Калининграда лицей 35 им. Буткова В.В.,повторное тестирование раньше 90 дней; направившая и тестирующая организации различаются
25-11-60108-000016-9,DOC|3595373,2025-10-14,,недостаточный,1,100118,1,medium,0.0030973253089239,high,муниципальное общеобразовательное учреждение Средняя школа № 43 Дзержинского района Волгограда,"муниципальное общеобразовательное учреждение ""Лицей № 8 ""Олимпия"" Дзержинского района Волгограда""","направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
26-11-60108-000002-9,DOC|3595373,2026-01-13,91.0,достаточный,1,10130,1,medium,0.0018796061946852,high,муниципальное общеобразовательное учреждение Средняя школа № 43 Дзержинского района Волгограда,"муниципальное общеобразовательное учреждение ""Лицей № 8 ""Олимпия"" Дзержинского района Волгограда""",направившая и тестирующая организации различаются
25-11-50285-000099-7,DOC|3599035,2025-11-19,57.0,достаточный,6,727.110608,3,high,0.0013720223988655,high,муниципальное бюджетное общеобразовательное учреждение «Центр образования № 25 с углубленным изучением отдельных предметов»,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОБРАЗОВАНИЯ № 21""",повторное тестирование раньше 90 дней; много флагов качества данных (quality_score >= 3); направившая и тестирующая организации различаются
25-11-40842-000043-0,DOC|3613875,2025-08-21,,недостаточный,1,80109,0,low,0.0011380966214784,high,Муниципальное автономное общеобразовательное учреждение - средняя общеобразовательная школа №151 с углубленным изучением отдельных предметов,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 71,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-40842-000080-7,DOC|3624799,2025-11-15,85.0,достаточный,1,110122,1,medium,0.0022931361616723,high,Муниципальное автономное общеобразовательное учреждение - средняя общеобразовательная школа №151 с углубленным изучением отдельных предметов,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 71,повторное тестирование раньше 90 дней; направившая и тестирующая организации различаются
26-11-50264-000004-6,DOC|3638673,2026-01-17,,достаточный,1,10129,1,medium,0.0002199393253327,high,Муниципальное автономное общеобразовательное учреждение - средняя общеобразовательная школа №151 с углубленным изучением отдельных предметов,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 171,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
26-11-30831-000012-6,DOC|3642016,2026-01-28,161.0,недостаточный,2,10210,1,medium,3.492666224630403e-05,high,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1357 «На Братиславской»,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа Марьина Роща имени В.Ф. Орлова»,направившая и тестирующая организации различаются
26-11-50131-000003-4,DOC|3666261,2026-01-20,105.0,недостаточный,5,10510,1,medium,5.0918138660649426e-05,high,"муниципальное бюджетное общеобразовательное учреждение города Костромы ""Средняя общеобразовательная школа № 5""","муниципальное бюджетное общеобразовательное учреждение города Костромы ""Лицей № 41""",редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются
25-11-10663-000036-6,DOC|3666613,2025-06-26,,достаточный,1,60106,0,low,0.0003879211449192,high,МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 21 ГОРОДА СТАВРОПОЛЯ,муниципальное бюджетное общеобразовательное учреждение гимназия 3 города  Ставрополя имени Героя Советского Союза Леонида Севрюкова,"редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
26-11-60122-000009-7,DOC|3676310,2026-02-07,,недостаточный,4,20411,0,low,0.0009546993066631,high,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа №1 г. Балабаново""","Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 4 г.Балабаново""","направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-50141-000015-7,DOC|3693940,2025-09-30,,недостаточный,1,90114,0,low,0.0011293262116239,high,Муниципальное общеобразовательное учреждение средняя общеобразовательная школа № 12 с углубленным отдельных предметов,МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 16,"редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-30608-000017-2,DOC|369560,2025-09-17,,достаточный,7,90706,0,low,0.0003932958882894,high,Муниципальное автономное общеобразовательное учреждение «Средняя общеобразовательная школа     № 3» г.Перми,"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""Флагман"" г. Перми","редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-20658-000037-4,DOC|3710574,2025-10-28,,недостаточный,1,100118,0,low,0.0009680205777575,high,Муниципальное бюджетное общеобразовательное учреждение Лицей ДЕРЖАВА города Обнинска,Муниципальное бюджетное общеобразовательное учреждение Лицей ДЕРЖАВА города Обнинска,"нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-40606-000008-7,DOC|3721682,2025-08-27,,достаточный,1,109,1,medium,5.9896498303235735e-05,high,Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа №51 Вахитовского района г.Казани,Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа №41» Вахитовского района г.Казани,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-70046-000040-2,DOC|3736209,2025-09-05,,достаточный,1,90113,0,low,0.0002961497189976,high,Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа №42 имени Героя России Д.Р.Гилемханова» Приволжского района г. Казани,Муниципальное бюджетное общеобразовательное учреждение «Многопрофильный лицей №133» Приволжского района г. Казани»,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-20804-000027-5,DOC|3736721,2025-11-15,28.0,достаточный,1,110121,1,medium,7.839231336170815e-05,high,"Муниципальное автономное общеобразовательное учреждение ""Начальная школа - детский сад № 14""",Муниципальное автономное общеобразовательное учреждение Средняя общеобразовательная школа № 9,очень частое повторное тестирование (<30 дней); повторное тестирование раньше 90 дней; редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются
25-11-20658-000035-8,DOC|3748143,2025-10-28,,недостаточный,1,100118,0,low,0.0009680205777575,high,Муниципальное бюджетное общеобразовательное учреждение Лицей ДЕРЖАВА города Обнинска,Муниципальное бюджетное общеобразовательное учреждение Лицей ДЕРЖАВА города Обнинска,"нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-20628-000062-4,DOC|3750905,2025-11-19,96.0,достаточный,1,110122,0,low,0.0003630021292418,high,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 23 с углубленным изучением отдельных предметов,МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ КОНСТАНТИНОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 7 ГОРОДА ПЯТИГОРСКА,направившая и тестирующая организации различаются
25-11-70275-000029-4,DOC|3784630,2025-08-28,,достаточный,4,80405,0,low,0.0007630217078659,high,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 72 города Тюмени,муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 68 города Тюмени,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
26-11-50131-000005-0,DOC|3785314,2026-02-03,,недостаточный,2,20211,0,low,9.022149509235744e-05,high,"Муниципальное бюджетное общеобразовательное учреждение города Костромы ""Лицей № 32""","муниципальное бюджетное общеобразовательное учреждение города Костромы ""Лицей № 41""","редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-40874-000001-6,DOC|3791182,2025-10-09,,достаточный,1,117,0,low,0.0002131747106833,high,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 115 г. Челябинска""","Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 115 г. Челябинска""","нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-10839-000043-1,DOC|3794794,2025-09-20,,достаточный,5,90506,0,low,0.0006013421057817,high,Муниципальное автономное общеобразовательное учреждение - средняя общеобразовательная школа №151 с углубленным изучением отдельных предметов,Муниципальное автономное общеобразовательное учреждение – средняя общеобразовательная школа № 137,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
26-11-70242-000024-9,DOC|3799957,2026-03-16,,недостаточный,1,30136,2,medium,3.610500796125127e-05,high,"муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №3 города Красноармейска Саратовской области имени дважды Героя Советского Союза Скоморохова Н.М.""",муниципальное автономное общеобразовательное учреждение «Лицей «Звезда»,"несколько флагов качества данных (quality_score >= 2); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-20658-000054-0,DOC|3816865,2025-10-28,70.0,недостаточный,1,100117,1,medium,0.0001405112988882,high,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 9"" города Обнинска",Муниципальное бюджетное общеобразовательное учреждение Лицей ДЕРЖАВА города Обнинска,повторное тестирование раньше 90 дней; направившая и тестирующая организации различаются
25-11-50141-000005-4,DOC|3882959,2025-08-26,,недостаточный,1,80109,0,low,0.0022280061842079,high,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 2 города Рошаль муниципального округа Шатура""",МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 16,"редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-50265-000217-6,DOC|3931596,2025-12-20,121.0,недостаточный,3,"УЧ 120309,ПЧ 120309",1,medium,0.0001789952036518,high,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 149,Муниципальное бюджетное общеобразовательное учреждение - средняя общеобразовательная школа № 36 имени М.П. Одинцова,направившая и тестирующая организации различаются
25-11-50049-000001-9,DOC|3940503,2025-08-27,,достаточный,5,505,1,medium,0.0006815121996402,high,"муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 33""","Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №32 с углубленным изучением отдельных предметов""","редкая направившая организация (очень мало наблюдений); редкая площадка тестирования (очень мало наблюдений); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-50141-000010-4,DOC|395473,2025-09-16,,достаточный,1,80110,0,low,0.0011847306667555,high,Муниципальное общеобразовательное учреждение средняя общеобразовательная школа № 12 с углубленным отдельных предметов,МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 16,"редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-35526-000386-2,DOC|3999902,2025-11-26,,недостаточный,7,110708,0,low,0.0003691550731413,high,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1504»,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1357 «На Братиславской»,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-70284-000548-8,DOC|4012979,2025-10-29,43.0,достаточный,1,110121,1,medium,0.0003298222166779,high,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1101»,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2083»,повторное тестирование раньше 90 дней; направившая и тестирующая организации различаются
